0,43.8144000000000
0.000550000000000495,211.708800000000
0.00275000000000070,963.156400000000
0.00445000000000029,1674.64520000000
0.00650000000000085,2346.12720000000
0.00844999999999985,3049.65280000000
0.0104500000000005,3785.12640000000
0.0126000000000009,4528.56320000000
0.0149000000000008,5343.95480000000
0.0175500000000000,6207.36380000000
0.0205500000000001,7086.69920000000
0.0238500000000013,7982.05640000000
0.0274500000000000,8861.43940000000
0.0318500000000004,9708.82680000000
0.0371500000000005,10492.2225000000
0.0434000000000001,11219.7330000000
0.0502500000000000,11875.2410000000
0.0582000000000010,12442.8203000000
0.0665000000000015,12946.4557000000
0.0755500000000000,13402.1213000000
0.0849000000000010,13809.8170000000
0.0944500000000000,14177.5539000000
0.104450000000000,14521.3058000000
0.114700000000001,14841.0728000000
0.124950000000000,15120.8808000000
0.135450000000001,15408.6520000000
0.146000000000001,15648.5011000000
0.156800000000001,15880.3394000000
0.167550000000001,16104.1667000000
0.178650000000001,16320.0309000000
0.189850000000000,16519.8734000000
0.201000000000001,16703.7418000000
0.212500000000001,16879.5993000000
0.224050000000000,17047.4937000000
0.236000000000001,17223.3512000000
0.247650000000000,17367.2607000000
0.259850000000000,17535.1073000000
0.272000000000001,17671.0536000000
0.284300000000000,17806.9522000000
0.296800000000001,17942.8508000000
0.309400000000000,18062.7277000000
0.322100000000001,18198.6263000000
0.334950000000001,18318.5508000000
0.348050000000001,18422.5013000000
0.361300000000000,18518.3932000000
0.374550000000001,18622.3438000000
0.388150000000002,18734.2574000000
0.401750000000000,18830.1971000000
0.415550000000000,18918.1258000000
0.429400000000001,19022.0287000000
0.443600000000000,19093.9834000000
0.457800000000001,19165.9381000000
0.472300000000001,19261.8777000000
0.486900000000001,19333.8325000000
0.501650000000000,19405.7872000000
0.516500000000000,19477.7419000000
0.531700000000000,19549.6490000000
0.546950000000000,19613.6405000000
0.562500000000000,19669.5735000000
0.578150000000000,19741.5282000000
0.593950000000000,19797.5089000000
0.610100000000000,19853.4419000000
0.626400000000000,19909.4226000000
0.643200000000000,19957.3924000000
0.659950000000000,19997.3514000000
0.677100000000000,20053.2844000000
0.694700000000000,20101.2542000000
0.712300000000000,20133.2500000000
0.730500000000000,20165.1981000000
0.749200000000000,20205.2047000000
0.767650000000000,20229.1896000000
0.786900000000000,20261.1377000000
0.806500000000000,20277.1594000000
0.826700000000000,20293.1335000000
0.847300000000000,20309.1075000000
0.868400000000000,20317.1184000000
0.890100000000000,20309.1075000000
0.912500000000000,20285.1226000000
0.935800000000000,20269.1486000000
0.959900000000000,20221.1787000000
0.984800000000000,20149.2240000000
1.01065000000000,20037.3103000000
1.03745000000000,19885.4377000000
1.06515000000000,19677.5844000000
