0,35.8512000000000
0.00104999999999933,371.592300000000
0.00409999999999933,1450.81780000000
0.00814999999999875,2865.78440000000
0.0114000000000001,3968.99480000000
0.0176499999999997,6031.45860000000
0.0221999999999998,7374.51810000000
0.0278499999999991,8693.54510000000
0.0349500000000003,9932.65410000000
0.0441500000000002,11035.8646000000
0.0551999999999995,11971.1806000000
0.0679999999999995,12754.5764000000
0.0821000000000005,13426.1062000000
0.0972999999999990,14001.6963000000
0.113100000000000,14497.3209000000
0.122750000000000,14777.1289000000
0.139000000000000,15192.8355000000
0.155899999999999,15568.5355000000
0.173050000000000,15904.3243000000
0.190500000000000,16216.0804000000
0.208350000000000,16495.8884000000
0.226799999999999,16767.6856000000
0.245450000000000,17015.4979000000
0.264500000000000,17255.3470000000
0.283700000000000,17471.1635000000
0.303550000000000,17671.0536000000
0.323699999999999,17870.8961000000
0.344149999999999,18046.7536000000
0.365050000000000,18222.6112000000
0.386000000000000,18382.4947000000
0.407499999999999,18518.3932000000
0.422050000000001,18622.3438000000
0.451699999999999,18798.2013000000
0.474200000000000,18926.1367000000
0.497200000000000,19046.0136000000
0.520500000000000,19149.9641000000
0.544350000000000,19261.8777000000
0.568500000000000,19365.7806000000
0.593250000000000,19445.7462000000
0.618400000000000,19533.6749000000
0.644050000000000,19605.6297000000
0.670200000000000,19693.5584000000
0.696750000000000,19765.5132000000
0.724100000000000,19829.4570000000
0.742650000000000,19869.4160000000
0.780600000000000,19941.3707000000
0.809850000000000,19973.3665000000
0.839900000000000,20005.3146000000
0.870900000000000,20045.3212000000
0.902550000000000,20061.2952000000
0.935100000000000,20061.2952000000
0.968850000000000,20069.3061000000
1.00345000000000,20045.3212000000
1.03920000000000,20013.3254000000
1.07595000000000,19941.3707000000
1.11355000000000,19853.4419000000
1.15225000000000,19733.5174000000
1.19160000000000,19549.6490000000
1.23220000000000,19301.8367000000
1.24620000000000,19189.9230000000
